사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
쿠라마에(KURAMAE),커피숍,"서울특별시 양천구 오목로 300, 206동 117호 (목동, 현대하이페리온2)",188431.286329151    ,446909.365903882    
스타벅스 서초역점,커피숍,"서울특별시 서초구 반포대로 118 (서초동,1층)",200692.610085723    ,443164.708788354    
과일당 금천점,커피숍,"서울특별시 금천구 벚꽃로 30, 205동 1층 134호 (독산동, 금천 롯데캐슬 골드파크 2차)",190567.418315661    ,439569.401459017    
매머드익스프레스 독산역스카이밸리2차점,커피숍,"서울특별시 금천구 범안로 1142, 하우스디 더 스카이밸리 가산2차 1층 113(일부)호 (가산동)",190099.41176063     ,440416.170972838    
메가엠지씨커피 서초법원점,커피숍,"서울특별시 서초구 서초대로 271, 1층 111호 (서초동)",200936.688834837    ,443466.095042999    
카페인선유,커피숍,"서울특별시 영등포구 선유로49길 25, 1층 (양평동4가)",190624.565245278    ,448281.828024473    
쿠키부아흐(KOOKivoire),커피숍,"서울특별시 서초구 동광로19길 1, 1층 104호 (방배동)",198997.233129131    ,443377.950324543    
빽다방영등포신세계점,커피숍,"서울특별시 영등포구 영중로 5, 1층 (영등포동4가)",191629.115278781    ,446068.386837855    
폴바셋 여의도부국증권점,커피숍,"서울특별시 영등포구 국제금융로6길 17, 1층 1호 (여의도동)",193573.052517915    ,446625.736028261    
위톈탕수이,커피숍,"서울특별시 동대문구 회기로23가길 22, 1층 (회기동)",204727.33998808     ,454434.267090165    
카페다임,커피숍,"서울특별시 서초구 서리풀3길 24, 1층 103호 (서초동, 거송빌딩)",201535.059965124    ,442854.611614468    
에스빠스 옹즈(espace onze),커피숍,"서울특별시 서초구 방배로23길 37, B101호 (방배동)",199260.390321761    ,442618.830170702    
반트(vaant),커피숍,"서울특별시 서초구 형촌길 95, 지하1층,1층 (우면동)",201637.356137711    ,440375.942393195    
쿠키굽는고양이,커피숍,"서울특별시 영등포구 도신로4길 27, 1층 102호 (대림동)",190786.379317581    ,444333.430790858    
매머드익스프레스 당산하늘점,커피숍,"서울특별시 영등포구 버드나루로 88, 인따르시아사옥 1층 102호 (영등포동7가)",191907.870668957    ,447090.531277914    
리더스,커피숍,"서울특별시 서초구 강남대로 349, 6층 (서초동)",202495.203018213    ,443525.851630289    
파워커피(PoWer coffee),커피숍,"서울특별시 강남구 역삼로7길 5, 지상1층 (역삼동)",202836.317101951    ,443582.351715307    
춘천옥ST,커피숍,"서울특별시 금천구 디지털로12길 19, 1층 일부호 (가산동)",190172.840919947    ,441754.840084383    
퀼트 카페 인,커피숍,"서울특별시 서초구 신반포로 27-6, 1층 다열 5호 (반포동, 한신상가)",198845.040145673    ,444439.895589959    
MONBAR COFFEE(몽바커피),커피숍,"서울특별시 서초구 서초대로50길 24, 102호 (서초동)",201061.80006795     ,443324.141092113    
위더스카페,커피숍,"서울특별시 서초구 방배로35길 45, 1층 (방배동)",198786.977686058    ,443312.83433721     
메가엠지씨커피 내방역점,커피숍,"서울특별시 서초구 방배로 141, 텔콤빌딩 내방 1층 (방배동)",199409.926291593    ,442690.093729302    
폴 바셋 파미에스테이션점,커피숍,"서울특별시 서초구 사평대로 205, 1층 FP102호 (반포동, 센트럴시티 파미에스테이션)",200514.002958761    ,444644.771176041    
스타벅스커피목동5단지점,커피숍,"서울특별시 양천구 목동동로 411, 1동 1층 116호 (목동, 부영그린타운 3차)",189519.862506193    ,448282.256149224    
무상사카페,커피숍,"서울특별시 서초구 남부순환로 2265, 불교TV빌딩 2층 (방배동)",199923.725054839    ,441382.349611289    
오씨오씨 커피(OCOC 커피),커피숍,"서울특별시 서초구 잠원로8길 25, 대림상가 2층 224,225호 (잠원동)",200958.810528572    ,445792.191399183    
컴포즈커피 구로대림점(COMPOSE COFFEE),커피숍,"서울특별시 영등포구 시흥대로 607, 1층 106호, 107A호 (대림동)",191466.654543353    ,442756.531513655    
4 SEASON JUNE COFFEE,커피숍,"서울특별시 금천구 남부순환로 1428, 지오프라자 1층 101호 (독산동)",191911.448935236    ,442043.878227727    
스몰타운,커피숍,"서울특별시 금천구 가산디지털1로 212, 코오롱디지털타워애스턴 103호 (가산동)",189353.050637528    ,442493.020182986    
공차 여의도역점,커피숍,"서울특별시 영등포구 여의나루로 지하 40 (여의도동, 지하1층)",193471.519357881    ,446781.847318935    
빽다방 돈암아리랑점,커피숍,"서울특별시 성북구 아리랑로 75, 상가2동 지1층 108(우측)호 (돈암동, 돈암코오롱하늘채)",201051.072165281    ,455205.325182072    
101커피컨테이너,커피숍,"서울특별시 서초구 원터6길 6, 2층 (원지동)",204857.107713886    ,437922.839052347    
메가엠지씨커피 서울우신초사거리점,커피숍,"서울특별시 영등포구 신길로 214, 105,106호 (신길동, 선원 가와인)",192026.10022612     ,445443.679959843    
플로렌스,커피숍,"서울특별시 금천구 시흥대로 230, 서평빌딩 지상3층 301일부호 (시흥동)",191191.868732053    ,439144.877856068    
메가엠지씨커피양재삼호물산점,커피숍,"서울특별시 서초구 마방로10길 34-2, 제1층 제101호 (양재동, 양재리치빌)",203837.230301069    ,441539.1933305      
타이거 커피,커피숍,"서울특별시 금천구 가산디지털1로 5, 대륭테크노타운 20차 지상1층 126호 일부호 (가산동)",189920.528610917    ,440521.85524888     
더벤티 양천구청점,커피숍,"서울특별시 양천구 목동동로 59, 로얄프라자 1층 101호 (신정동)",187695.637047182    ,445876.969798744    
투썸플레이스 신정뉴타운점,커피숍,"서울특별시 양천구 신월로 164, 승일뷰티타워2 107,108,205호 (신월동)",185962.809546697    ,446176.170952681    
공유,커피숍,"서울특별시 서초구 강남대로 381, 304호 (서초동)",202374.665          ,443842.38           
카페루퍼스,커피숍,"서울특별시 양천구 등촌로 198, 지상1층 (목동)",187847.483233019    ,449449.024654523    
33카페(33cafe),커피숍,"서울특별시 영등포구 의사당대로 1, 국회 104호 (여의도동)",192450.93552236     ,447649.476828035    
빽다방 등촌역점,커피숍,"서울특별시 양천구 공항대로 564, 지상1층 2호 (목동)",188253.377395195    ,449654.079008626    
카페 자리,커피숍,"서울특별시 금천구 독산로77길 39, 지상1층 (독산동)",191115.700395793    ,440886.471285475    
타미하우스,커피숍,"서울특별시 금천구 가산디지털1로 84, 105호 (가산동, 에이스하이앤드타워8차)",189797.251808445    ,441250.271238238    
상가(Sangha),커피숍,"서울특별시 동대문구 안암로 154, 3층 (제기동)",203025.838688975    ,454006.187197908    
샛길,커피숍,"서울특별시 서초구 논현로13길 20, 103호 (양재동)",204029.026340112    ,441356.852774208    
에이티플러스,커피숍,"서울특별시 서초구 양재천로21길 25, 1층 (양재동)",203394.69           ,441630.765          
See U Bean,커피숍,,                    ,                    
메가엠지씨커피 금천롯데캐슬,커피숍,"서울특별시 금천구 벚꽃로 40, 113동 107호 (독산동, 금천롯데캐슬골드파크1차아파트)",190592.734583097    ,439737.220956785    
이디야 신정서부점,커피숍,"서울특별시 양천구 신정로11길 50-15, 지상1층 (신정동)",185638.316895237    ,445567.662820864    
이디야커피 가산오거리점,커피숍,"서울특별시 금천구 가산로 155, 케이디에스빌딩 지상1,2층 (가산동)",190205.480763603    ,441855.395697531    
파더스 베이글 가산디지털단지점,커피숍,"서울특별시 금천구 가산디지털2로 101, 1층 101호 (가산동)",189282.642165078    ,441654.484590816    
예픔커피(신세계영등포점),커피숍,"서울특별시 영등포구 영중로 9, 신세계백화점 리빙관 8층 (영등포동4가)",191581.500265536    ,446108.807192753    
GMCC(지엠씨씨),커피숍,"서울특별시 서초구 사평대로55길 126, 1층 (반포동, 대솔빌딩)",201748.18390213     ,445248.277792206    
더벤티면목역점,커피숍,"서울특별시 중랑구 겸재로 190-1, 1-2층 (면목동)",207773.483062156    ,454021.728067331    
카페클래스 본점,커피숍,"서울특별시 중랑구 동일로163길 35, 1층 (묵동)",206576.724440811    ,456601.514817811    
커피복스(coffeevox),커피숍,"서울특별시 중랑구 동일로151길 13, 원창빌딩 1층 (묵동)",206756.119639205    ,456184.929130937    
메가엠지씨커피 퍼블릭가산점,커피숍,"서울특별시 금천구 디지털로 178, 1층 M126호 (가산동)",189930.50790426     ,441616.460710064    
메가엠지씨커피 목동3단지점,커피숍,"서울특별시 양천구 목동중앙로 43, 1층 101호 (목동, 목동 글로리파크)",188394.976615451    ,447929.348133359    
와드커피 가산디지털점,커피숍,"서울특별시 금천구 디지털로10길 69, 가산 센트럴 푸르지오 시티 G09호 (가산동)",190278.679728809    ,441481.431441947    
커피베이청량리점,커피숍,"서울특별시 동대문구 제기로 77, 1층 (청량리동)",203611.598672869    ,453839.526278009    
옥타커피 1호점,커피숍,"서울특별시 서초구 서운로 6, 1층 102호 (서초동)",202580.12152321     ,442504.857274177    
5월 5일,커피숍,"서울특별시 서초구 강남대로37길 12-3, 동심빌딩 지하1층 (서초동)",202818.941572318    ,442537.20398164     
공간커피,커피숍,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 지하1층 B13호 (반포동)",200005.626362552    ,444680.521703344    
바나프레소 교대역1번출구점,커피숍,"서울특별시 서초구 서초대로 310, 소망빌딩 1층 (서초동)",201304.519889765    ,443532.264836083    
카페진정성 한강편 티하우스 천천히 하다 서(徐),커피숍,"서울특별시 영등포구 선유로 314, 양화대교 전망카페 (당산동)",                    ,                    
스타벅스 청량리역롯데캐슬스카이,커피숍,"서울특별시 동대문구 답십리로 27, 2층 202,203,204,205호 (전농동, 청량리역 롯데캐슬 SKY-L65)",203917.462724049    ,452951.998520792    
나누리 꽃,커피숍,"서울특별시 강남구 개포로109길 5, 대치아파트단지내 상가동 지상1층 109호 (개포동, 대치아파트)",206581.787067095    ,443555.991242524    
메가엠지씨커피 오목교 중앙점,커피숍,"서울특별시 양천구 목동동로12길 45, 1층 7호 (목동, 목동삼익아파트)",189021.797866206    ,446740.576354849    
컴포즈커피 답십리점,커피숍,"서울특별시 동대문구 천호대로 313, 네모313빌딩 1층 9호 (답십리동)",204814.685158893    ,451460.510691169    
커피트리,커피숍,"서울특별시 금천구 시흥대로63길 29 (시흥동,지상1층 (발소길 52))",190906.020913227    ,439213.401434255    
할리스 FKI타워2호점,커피숍,"서울특별시 영등포구 여의대로 24, 에프케이아이타워 1층 (여의도동)",192880.946054063    ,446664.78738442     
스타벅스국회의사당역점,커피숍,"서울특별시 영등포구 의사당대로 8, 1층 (여의도동, 태흥빌딩)",192585.693382087    ,447295.194165729    
스타벅스 금천구청역점,커피숍,"서울특별시 금천구 시흥대로73길 67, 지상1층 112,113,114,115호 (시흥동)",190718.377249788    ,439322.42742435     
스위츠타임,커피숍,"서울특별시 금천구 벚꽃로 30, 133호 (독산동, 금천 롯데캐슬 골드파크 2차)",190567.418315661    ,439569.401459017    
해늘당,커피숍,"서울특별시 중랑구 면목로27길 12, 대규빌딩 1층 (면목동)",207407.750070589    ,452564.21384759     
카페 장미랑,커피숍,"서울특별시 중랑구 봉화산로 27, 중화2동 복합청사 1층 (중화동)",206771.06589513     ,455530.650416143    
모노브커피,커피숍,"서울특별시 영등포구 도림로129길 8-1, 1층 (문래동2가)",190655.747531765    ,445682.244205587    
아다모Coffee,커피숍,"서울특별시 동대문구 답십리로69길 55, 1층 101호 (장안동)",206450.432488236    ,452492.041007964    
맛나강정,커피숍,"서울특별시 금천구 독산로108길 37, 양지유치원 1층 (독산동)",191613.566252684    ,441950.32107864     
와플산도,커피숍,"서울특별시 금천구 가산디지털1로 181, 가산 더블유센터 1층 115일부호 (가산동)",189350.592434703    ,442143.206055455    
투썸플레이스 선유도역점,커피숍,"서울특별시 영등포구 양평로22길 10, 1층 (양평동4가)",190620.282697531    ,448471.434635038    
매머드 익스프레스 교대사거리점,커피숍,"서울특별시 서초구 사임당로 39, 104-2호 (서초동)",201176.159311432    ,442917.346139861    
매머드커피여의도증권가점,커피숍,"서울특별시 영등포구 국제금융로2길 36 (여의도동, 유화증권빌딩 1층)",193196.910838167    ,446820.788212248    
