사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
24시무인카페 만월경 압구정현대점,커피숍,"서울특별시 강남구 압구정로29길 71, 상가5동 1층 104호 (압구정동, 현대아파트)",202398.594377612    ,447864.763737276    
컴포즈커피 테헤란아이파크점,커피숍,"서울특별시 강남구 테헤란로52길 16, 상가-1동 지하1층 3호 (역삼동, 테헤란아이파크)",204062.155802388    ,444460.973372287    
아띠몽&카페후식 수서역사,커피숍,"서울특별시 강남구 밤고개로 99, 수서역사 지하1층 (수서동)",209148.486125918    ,442656.13583135     
제주스gfc몰점,커피숍,"서울특별시 강남구 테헤란로 152, 지하2층 (역삼동, 강남파이낸스센터)",203169.223281406    ,444178.357261909    
로스터리 스탠,커피숍,"서울특별시 강남구 논현로85길 52, 1층 114호 (역삼동, 역삼푸르지오시티)",202905.303175817    ,443996.984822547    
데일리스탠드,커피숍,"서울특별시 강남구 삼성로86길 18, 1층 (대치동, 우경빌딩)",205148.686774625    ,444849.679271186    
카페본,커피숍,"서울특별시 강남구 남부순환로 3318, 강남주민편익시설동 지상1층 (일원동)",                    ,                    
고센뷰티& 커스텀커피(도산점)& 더뷰도산,커피숍,"서울특별시 강남구 언주로168길 6-9, 지상1층 (신사동)",202939.436431572    ,447072.483554677    
커피코트 선릉한신인터밸리점,커피숍,"서울특별시 강남구 테헤란로 322, 2층 320호 (역삼동, 한신인터밸리24)",204027.169768655    ,444567.421853232    
카페더아르떼코인,커피숍,"서울특별시 강남구 선릉로86길 31, 2층 205호 (대치동, 선릉역 롯데골드로즈2)",204536.822020513    ,444660.784269339    
칸나빈(CannaBean),커피숍,"서울특별시 강남구 선릉로90길 10, 샹제리제센터 B동 지상1층 102호 (대치동)",204353.139588107    ,444636.716818796    
히든브라운(hidden BROWN),커피숍,"서울특별시 강남구 선릉로138길 44, 지하1층 B01-2호 (청담동)",203835.537514971    ,446298.544195784    
커피포모,커피숍,"서울특별시 강남구 선릉로116길 36, 지상1층 101호 (삼성동, 아름빌)",204006.952239279    ,445653.259153607    
텐퍼센트 커피,커피숍,"서울특별시 강남구 삼성로85길 30, 지상1층 (대치동)",204775.146795487    ,444728.941257791    
픽업커피,커피숍,"서울특별시 강남구 도곡로33길 8, 지상1층 101호 (역삼동)",203788.101150109    ,443531.230750641    
투썸플레이스,커피숍,"서울특별시 강남구 도산대로37길 19, 지상1층 (신사동)",202683.726615701    ,446674.646307248    
매머드 익스프레스 청담점,커피숍,"서울특별시 강남구 압구정로79길 38, 지상1층 102호 (청담동)",204373.664057639    ,447004.890091485    
카페리빈,커피숍,"서울특별시 강남구 역삼로 310, 한솔필리아 지상1층 108, 111호 (역삼동)",204213.643236507    ,444113.028210915    
메가엠지씨커피 논현동현점,커피숍,"서울특별시 강남구 도산대로50길 8, 지상1층 102호 (논현동)",203228.366961307    ,446625.641853654    
통통산도,커피숍,"서울특별시 강남구 밤고개로 165, 근린생활시설동 지상1층 104호 (자곡동, LH 수서 1단지 아파트)",209323.900775047    ,441804.152175389    
딜라이트 카페(Delight cafe),커피숍,"서울특별시 강남구 봉은사로 418, 조양빌딩 지상1층 (삼성동)",203991.742638591    ,445376.743631329    
이디야커피(강남도산점),커피숍,"서울특별시 강남구 도산대로37길 20, 1층 (신사동)",202713.114630634    ,446672.375774815    
달리는커피 강남논현점,커피숍,"서울특별시 강남구 학동로20길 67, 지상1층 (논현동)",202283.571565639    ,445257.829736428    
리얼빈,커피숍,"서울특별시 강남구 자곡로7길 22-2, 지하1층 (자곡동)",208630.753012031    ,441256.775089725    
빅슨 vixen,커피숍,"서울특별시 강남구 학동로7길 7, 지상1층 (논현동)",202014.185371743    ,445591.798981833    
이디야커피 학동제마점,커피숍,"서울특별시 강남구 학동로34길 22, 지상1층 (논현동)",202905.300453538    ,445657.623200077    
투썸플레이스 포이사거리점,커피숍,"서울특별시 강남구 개포로15길 6, 지하1층,지상1층 B101호, 101호 (개포동)",203952.778575719    ,441853.622052296    
이마트24 선릉공원점,커피숍,"서울특별시 강남구 테헤란로69길 8, 지상1층 (삼성동)",204604.129228143    ,444915.497841808    
아트스페이스와이(ART SPACE Y),커피숍,"서울특별시 강남구 강남대로100길 28, 지상1층 (역삼동)",202437.530619409    ,444403.137081013    
텐퍼센트(스페셜티)커피 강남역센트럴애비뉴점,커피숍,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 지상1층 126호 (역삼동)",202520.972243984    ,443946.832938881    
스몰배치서울(SMALLBATCH SEOUL),커피숍,"서울특별시 강남구 언주로168길 6-7, 지상1층 (신사동)",202943.292028763    ,447084.222779545    
우리카페,커피숍,"서울특별시 강남구 개포로120길 41, 지하1층,지상1층 101호 (일원동)",207298.415          ,443484.105000001    
플룬(Fullen),커피숍,"서울특별시 강남구 일원로5길 7, 지상 1층 (일원동)",207141.413305853    ,443205.231840563    
더킹(THE KING),커피숍,"서울특별시 강남구 역삼로63길 19-4, 지하1층 B101호 (대치동)",204504.331137081    ,444478.374656138    
카페로 온 봄(cafe lo on bom),커피숍,"서울특별시 강남구 자곡로 202, 강남힐스테이트에코 지상1층 114호 (자곡동)",209201.961413428    ,441399.856009506    
비움과 설렘,커피숍,"서울특별시 강남구 테헤란로 512, 신안빌딩 지상4층 (대치동)",205171.096196141    ,445006.428712237    
시스(SYS) 대치본점,커피숍,"서울특별시 강남구 영동대로85길 20, 대치3차아이파크 오피스텔 지상1층 101호 (대치동)",205396.486468555    ,444983.028567001    
매머드 익스프레스 자곡동점,커피숍,"서울특별시 강남구 자곡로 180, 강남유탑유블레스 지상1층 103-1호 (자곡동)",209044.652571876    ,441272.313972925    
컬러드,커피숍,"서울특별시 강남구 학동로3길 19, 지상1층 (논현동)",201879.942154567    ,445618.075604981    
넵타임커피(NAPTIME COFFEE),커피숍,서울특별시 강남구 논현로132길 33 (논현동),202859.211013249    ,445937.744254557    
마그마커피(MAGMA COFFEE),커피숍,"서울특별시 강남구 학동로50길 42, 지하1층 (논현동)",203524.412254288    ,445742.36362012     
블뤼테,커피숍,"서울특별시 강남구 도곡로18길 41, 지상1층 101호 (도곡동)",203344.761600894    ,442947.644512149    
폴 바셋 현대모터스튜디오 서울점,커피숍,"서울특별시 강남구 언주로 738, 지상2층 (논현동)",202963.651681889    ,446562.378367923    
오시오(OSIO),커피숍,"서울특별시 강남구 봉은사로59길 15, 지상1층 102호 (삼성동)",203954.005          ,445533.385000001    
아르고티카페,커피숍,"서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)",203470.848439305    ,447369.579851952    
에레보,커피숍,"서울특별시 강남구 논현로 809, 강석빌딩 지상1층 (신사동)",202391.754888281    ,446523.031467089    
모쿠816-논현점,커피숍,"서울특별시 강남구 강남대로128길 61, 현성512빌딩 지하1층 (논현동)",202256.946064841    ,445541.918329821    
메가엠지씨커피 삼성리저브점,커피숍,"서울특별시 강남구 삼성로 517, 지상1층 110호 (삼성동, 채널리저브)",204828.180350057    ,445089.672895407    
주기율,커피숍,"서울특별시 강남구 선릉로111길 5, 지상1층 (논현동)",203751.362645426    ,445394.36922747     
온미반&마키아티,커피숍,"서울특별시 강남구 역삼로 164, 라비빌딩 지상1층 (역삼동)",203204.605010987    ,443639.687670642    
벤티프레소&베이커리 포스코센터점,커피숍,"서울특별시 강남구 테헤란로 440, 포스코센터 지하1층 B Zone B-02호 (대치동)",204895.310005801    ,444842.923410013    
스타벅스 논현역사거리점,커피숍,"서울특별시 강남구 강남대로 538, JS타워 지상1층 (논현동)",201908.751104646    ,445336.463781612    
바나프레소 대치삼성점,커피숍,"서울특별시 강남구 영동대로85길 38, 진성빌딩 지상1층 102호 (대치동)",205285.4            ,444937.05           
카페홈즈 학동점,커피숍,"서울특별시 강남구 학동로34길 14, 다온빌딩 지상1층 (논현동)",202880.778199976    ,445720.756727116    
바운드리스바운드 BLB,커피숍,"서울특별시 강남구 봉은사로61길 16, 지상1층 (삼성동)",204027.23175121     ,445558.45487994     
호밀호두카페,커피숍,"서울특별시 강남구 도곡로 242, 삼호상가동 지하1층 102호 (도곡동, 삼호아파트)",203999.743138593    ,443486.1161573      
쿠스카페,커피숍,"서울특별시 강남구 학동로97길 20, 성호빌딩 지하1층 (청담동)",204834.23057006     ,446553.337036328    
우지커피 강남역사점,커피숍,"서울특별시 강남구 테헤란로 101, 강남역지하도상가 지하1층 E-42호 (역삼동)",202397.200552337    ,444044.80313171     
에프엑스 커피(FX COFFEE),커피숍,"서울특별시 강남구 언주로 626, 지상1층 101호 (논현동, 논현로얄팰리스)",203118.623707683    ,445597.291569802    
인포멀웨어 커피서플라이,커피숍,"서울특별시 강남구 논현로145길 19, 1층 (논현동)",202338.936347616    ,446138.045359134    
컴포즈커피 삼성대치점,커피숍,"서울특별시 강남구 영동대로85길 20, 대치3차아이파크 오피스텔 지상1층 102(일부)호 (대치동)",205396.486468555    ,444983.028567001    
커피랑차랑,커피숍,"서울특별시 강남구 학동로 지하 346, 강남구청역 지하1층 109호 (삼성동)",204104.697970099    ,446220.279626544    
YK카페테리아,커피숍,"서울특별시 강남구 테헤란로 103, 지상1층 (역삼동)",202436.583685579    ,444044.876878378    
쿠스미티,커피숍,"서울특별시 강남구 도산대로49길 16, 한창상가 지상1층 103호 (신사동)",203234.024453437    ,446850.822742602    
쓰리엑스라지커피 강남자곡점,커피숍,"서울특별시 강남구 자곡로3길 21, 상가3동 지하2층 B209호 (자곡동, 엘에이치강남힐스테이트)",207775.531550148    ,441014.810920055    
파브리끄 역삼GFC점,커피숍,"서울특별시 강남구 역삼로17길 64, 지상1층 (역삼동)",203167.600047984    ,444076.55062081     
로칼커피 논현점,커피숍,"서울특별시 강남구 학동로43길 18, 1층 (논현동)",203255.453659317    ,446127.166333858    
비스커피,커피숍,"서울특별시 강남구 논현로146길 15, 준 빌딩 지상1층 (논현동)",202609.457356851    ,446237.627548268    
로스터리 락온 선릉점,커피숍,"서울특별시 강남구 선릉로92길 37-4, 지상1층 102호 (삼성동, 삼성동 한양립스 아파트)",204508.629898694    ,444898.167677417    
일리카페 두산건설점,커피숍,"서울특별시 강남구 언주로 726, 두산빌딩 지상1층 102호 (논현동)",203050.783890109    ,446316.514036122    
메가엠지씨커피 논현힐탑점,커피숍,"서울특별시 강남구 논현로 639, 지상1층 (논현동)",202765.41           ,445373.12           
샐러리아 강남점,커피숍,"서울특별시 강남구 논현로94길 32, 지상1층 (역삼동)",203377.968779904    ,444523.029971892    
행운의젤다,커피숍,"서울특별시 강남구 압구정로14길 35, 지상1층 102호 (신사동)",202017.323911055    ,446647.480060319    
와당,커피숍,"서울특별시 강남구 남부순환로 지하 2744, 매봉역 지하1층 333-101호 (도곡동)",204058.735955358    ,442756.284608576    
스타벅스커피 역삼대로점,커피숍,"서울특별시 강남구 테헤란로 211, 지상1층 (역삼동)",203383.728651217    ,444401.994516962    
남산 상점,커피숍,"서울특별시 강남구 테헤란로21길 5, 지상1층 (역삼동)",202966.954027851    ,444272.82772258     
비전케어,커피숍,"서울특별시 강남구 학동로55길 12 (청담동,지상1층)",203646.142776732    ,446227.640467833    
크레스타운 서울세관사거리점,커피숍,"서울특별시 강남구 언주로 652, 쿠쿠빌딩 지상1층 (논현동)",203090.626693466    ,445882.278020751    
리키스 카페,커피숍,"서울특별시 강남구 선릉로91길 8, 1층 (역삼동)",204168.701852967    ,444761.616197648    
투썸플레이스 대치선릉점,커피숍,"서울특별시 강남구 테헤란로70길 16, 1층 A-1호 (대치동, 동산빌딩)",204647.421249695    ,444687.506114255    
할리스 강남우리라운지점,커피숍,"서울특별시 강남구 테헤란로 301, 삼정빌딩 지상2층 (역삼동)",203744.372341385    ,444548.690712365    
스타벅스 봉은사역점,커피숍,"서울특별시 강남구 봉은사로 619, JBK TOWER 빌딩 (삼성동)",205511.545          ,445869.825          
현대백화점 본사 직원카페,커피숍,"서울특별시 강남구 테헤란로98길 12, 현대백화점 본사 지상3층 (대치동)",205430.675401509    ,445034.546016578    
대청플레이스,커피숍,"서울특별시 강남구 개포로 621, 지하1층 B111호 (개포동, sh공사)",206888.996442473    ,443553.387775716    
